age,gender,region,monthly_income,monthly_expenses,transaction_count,loan_amount,num_loans,prev_defaults,default
51,Male,Mombasa,77150,34991.8652782809,66,3579,5,4,0
60,Female,Mombasa,74661,56025.707028242214,67,44040,0,0,0
35,Female,Nairobi,53780,46335.028067068,49,25147,8,0,0
63,Female,Mombasa,59984,39439.881500243144,16,22055,8,2,0
55,Female,Kisumu,75713,62686.60724020751,39,33229,3,1,0
61,Male,Mombasa,87969,73354.75659514517,34,39235,3,2,1
39,Male,Kisumu,55442,25373.378427407442,23,9506,2,2,0
35,Female,Rural,12791,6915.42086480089,42,27154,5,3,1
28,Male,Mombasa,36358,29838.276149481702,30,29456,0,0,0
64,Male,Kisumu,85692,66919.93060538192,76,6284,4,0,0
56,Female,Rural,45510,27661.483386810407,49,30565,6,2,0
35,Female,Kisumu,30790,13401.256559465284,48,6025,0,0,0
53,Male,Nairobi,85005,38876.77714960856,79,45763,6,4,0
28,Female,Mombasa,53826,21923.9768695286,29,18590,4,4,1
59,Female,Mombasa,50728,33008.87592974231,62,10151,3,3,1
34,Male,Rural,60674,52012.03129099518,30,8823,4,1,0
44,Male,Mombasa,46435,24629.950914085668,64,42504,9,2,0
39,Female,Rural,40513,31691.629718628406,77,2076,9,0,0
38,Female,Mombasa,75832,53788.45982393184,75,2405,1,0,0
31,Female,Nairobi,19665,13621.262553134036,22,34506,0,0,1
40,Male,Mombasa,23328,17652.519926345434,28,34990,6,0,1
56,Male,Kisumu,69853,60438.34334379343,46,48255,4,4,1
35,Female,Mombasa,28885,23929.604278610866,28,43148,3,1,0
36,Male,Nairobi,20456,17377.280521300818,51,2819,8,2,1
40,Male,Nairobi,20930,17916.862374128053,46,4886,0,0,0
20,Male,Rural,46755,18956.97828304175,67,41726,4,3,1
36,Female,Nairobi,59669,29638.323574703212,69,32489,9,2,0
30,Male,Kisumu,18381,9222.000458547602,76,34826,2,0,0
38,Female,Mombasa,24806,12962.774240442473,41,6852,3,3,0
19,Female,Rural,34048,13865.855298450697,57,47169,9,3,0
35,Male,Rural,58482,27724.59734741999,33,6376,3,2,0
30,Female,Kisumu,23079,9504.55963836798,38,28907,8,4,1
63,Female,Kisumu,78501,58624.55554684612,17,25633,5,2,0
59,Female,Nairobi,24133,13488.30711495173,78,29400,7,0,0
25,Male,Rural,97465,53711.56108902495,74,45040,4,0,0
18,Male,Kisumu,37616,32051.479205392076,10,26966,8,4,1
33,Male,Nairobi,32553,25227.84420312053,24,15014,9,2,0
64,Female,Nairobi,41397,24544.701249259026,14,49210,7,0,0
57,Male,Kisumu,41043,19474.95079859128,27,46174,2,1,0
22,Male,Rural,20604,15077.776676356561,7,47101,9,4,0
37,Female,Kisumu,8770,7306.190186413555,55,46867,3,1,0
39,Male,Rural,21834,16132.450457623412,13,44268,4,4,1
55,Male,Rural,18015,7537.798622558005,63,46505,5,2,0
39,Female,Rural,23358,12731.904302697545,22,2203,6,4,1
61,Female,Nairobi,40304,35782.941751796905,18,46857,1,0,0
40,Female,Nairobi,74626,59064.316371306646,20,45327,4,2,0
42,Male,Nairobi,52368,26584.228333421182,13,2401,9,1,0
27,Female,Kisumu,66625,59393.03056963842,55,41047,9,2,0
32,Female,Nairobi,29795,23423.667668759786,70,4738,8,1,0
62,Male,Nairobi,72104,55855.108051326286,26,45923,0,0,0
22,Male,Rural,44293,34563.37014167777,36,25898,9,1,0
62,Female,Kisumu,70494,54154.88806556639,8,27448,2,0,0
60,Male,Rural,94853,72122.21136802022,45,25528,8,3,0
46,Male,Nairobi,43635,25973.263376178336,23,37030,1,1,0
42,Female,Rural,32557,26175.205034237875,7,6993,4,4,1
37,Female,Rural,18515,11633.242867066692,40,9341,2,0,0
54,Female,Mombasa,63677,49494.15735368692,74,20941,3,2,0
30,Male,Nairobi,35183,24686.458866955585,35,14132,4,3,0
20,Female,Nairobi,59497,51957.451520970004,75,37394,1,1,1
61,Male,Nairobi,84220,52236.683936356225,46,39757,5,3,0
47,Female,Mombasa,46371,41642.94133120202,54,3676,2,2,0
41,Male,Nairobi,66303,49254.2809161177,22,26505,9,4,0
25,Male,Rural,6067,3821.7769610358405,37,35147,4,0,1
64,Female,Rural,90667,53616.93505973082,17,24424,9,1,0
41,Male,Kisumu,70059,37054.54288000394,16,26850,1,1,0
47,Male,Kisumu,98220,67134.59346380741,64,23826,0,0,0
43,Male,Mombasa,58165,31969.019719121712,52,44715,3,2,0
41,Female,Nairobi,37252,15424.996752761206,10,8607,2,0,0
22,Male,Nairobi,64851,48322.41725751154,15,21049,2,0,0
25,Male,Mombasa,56798,45362.54870590004,15,38189,6,4,0
59,Male,Kisumu,50820,26321.27153659362,71,11990,4,0,0
40,Male,Nairobi,97334,39907.191337128344,17,25337,4,0,0
27,Male,Mombasa,34297,22580.46973723867,76,3907,2,2,0
19,Female,Mombasa,60600,33690.196831712914,78,24132,4,3,0
20,Male,Kisumu,71273,48912.16084139398,68,44911,5,1,0
51,Male,Rural,37567,32208.66354021769,57,3986,1,1,1
20,Male,Rural,92718,63230.97649894877,42,48887,2,2,0
61,Male,Nairobi,5132,2769.563393548854,53,35855,3,0,1
57,Female,Rural,90922,73776.63496043629,43,2894,1,1,0
57,Male,Mombasa,54514,43913.174322555504,54,32412,5,4,1
18,Female,Rural,23090,18326.63261523476,6,15374,4,1,0
33,Female,Nairobi,82338,49254.84494273154,68,22064,8,2,0
54,Male,Nairobi,90917,71317.8073226529,63,28321,6,3,0
21,Male,Mombasa,83399,42617.32827397205,79,11397,7,0,0
32,Female,Nairobi,66731,29858.424776445234,26,25882,3,3,0
46,Male,Nairobi,48702,36683.702393144056,18,39393,5,4,0
51,Male,Mombasa,8448,4630.898980612003,36,28477,2,2,1
60,Male,Mombasa,70146,55750.789155143764,72,33564,9,4,0
57,Female,Rural,30078,12046.116649758722,14,30108,7,0,0
55,Female,Rural,47369,28850.272360335002,42,34676,4,0,0
26,Female,Kisumu,10243,6137.144956994042,67,30194,6,3,1
22,Male,Rural,70702,56480.43164002711,36,3254,9,0,0
54,Female,Rural,14723,8342.145461038852,27,47002,1,0,0
26,Female,Kisumu,95217,70567.49112581623,68,35770,5,1,0
38,Female,Nairobi,57147,46687.649064781996,18,7156,7,1,0
32,Female,Nairobi,28068,17499.52841638165,32,2570,2,0,0
38,Female,Kisumu,16769,7567.414761815199,66,7507,5,1,0
57,Male,Mombasa,60119,43216.88654632266,20,24053,0,0,0
18,Male,Nairobi,63450,31786.347414232176,32,33403,5,2,0
38,Female,Nairobi,79047,62942.401306689884,34,18415,3,1,0
33,Female,Nairobi,87328,72393.47507197144,13,9346,6,4,1
57,Male,Kisumu,22511,12275.947506835379,19,40068,3,2,0
44,Female,Mombasa,72942,63269.698235327516,41,21148,4,4,1
46,Male,Kisumu,59013,24552.19672402058,79,24962,1,1,0
27,Male,Rural,81087,44412.28176301856,21,43456,0,0,0
42,Male,Rural,57534,30107.73677078934,72,22845,5,4,1
26,Female,Nairobi,46078,29188.74009766884,72,23321,2,0,0
26,Male,Rural,47162,30485.114378907165,53,24929,9,4,1
32,Female,Rural,70294,33630.53531979821,51,8773,4,3,0
51,Female,Rural,89117,48591.46366927693,20,35668,0,0,0
36,Male,Kisumu,67537,49020.116003817966,59,41447,6,2,0
64,Male,Mombasa,38025,18422.29574393882,15,45278,8,3,1
53,Male,Nairobi,36254,25994.965753915076,18,13106,4,0,0
30,Female,Mombasa,81743,60326.397798037164,48,33359,1,0,0
59,Male,Kisumu,92318,37454.57522536974,40,39174,8,1,0
51,Female,Mombasa,41645,27377.699734814112,23,38880,5,2,0
60,Male,Kisumu,31716,24211.029150968436,57,43543,1,0,0
27,Female,Kisumu,15567,8528.56701419136,60,49674,2,2,0
19,Female,Rural,55724,25445.503194973895,37,18640,6,3,0
34,Male,Mombasa,84928,59107.24158858423,48,25251,4,1,0
35,Male,Nairobi,9379,7433.706396681808,10,14901,8,3,1
62,Male,Mombasa,49253,25968.42033839108,72,29621,1,1,0
30,Male,Mombasa,95230,67372.57578034114,46,4371,8,3,0
32,Female,Kisumu,93372,75964.23093875665,65,17865,9,3,1
39,Female,Mombasa,51260,31231.461493524486,75,13857,2,2,1
19,Female,Nairobi,40214,18481.312726153446,14,45479,7,3,1
51,Female,Rural,54704,28067.61722659164,5,30573,4,2,0
35,Male,Nairobi,13985,8296.459651787305,51,37319,8,0,1
18,Female,Kisumu,89678,49052.90782456103,63,42887,9,2,1
33,Male,Kisumu,29613,13095.818656894086,29,45484,2,1,0
64,Female,Mombasa,93378,74113.29806023855,44,48689,5,4,0
62,Male,Nairobi,97340,48231.09542639168,25,30915,8,3,0
23,Female,Nairobi,56902,49102.043087421276,57,9931,3,0,1
26,Female,Mombasa,59596,36898.10601072938,76,13775,6,3,0
54,Female,Nairobi,52686,44881.35876339585,55,33586,1,1,1
31,Male,Nairobi,42386,30688.07422997393,17,39025,2,0,0
27,Male,Kisumu,27943,16079.105605904415,17,36132,5,4,0
50,Female,Mombasa,38973,20314.2793371907,55,10622,1,1,0
49,Female,Rural,65461,57328.85967211477,42,19647,5,3,1
19,Male,Mombasa,5860,5094.888144554291,17,13681,2,0,0
48,Female,Mombasa,81960,39312.55394181512,6,29486,8,2,1
32,Male,Nairobi,78861,60437.56657521045,42,5730,4,2,1
21,Male,Nairobi,15041,7842.225351599509,13,39608,0,0,0
57,Male,Mombasa,8726,3517.8238366246637,8,3843,1,0,0
52,Male,Rural,33853,14927.353878577382,64,31788,4,3,1
38,Female,Kisumu,67118,29857.6059686514,27,3255,4,0,0
58,Male,Kisumu,89568,41213.1756151464,48,21813,4,4,0
48,Female,Mombasa,14778,11996.431101107644,58,10119,1,1,1
43,Male,Rural,89622,57603.188139228645,20,44666,3,2,0
26,Male,Mombasa,17135,14317.856886260875,49,22945,7,2,1
44,Male,Rural,54874,40439.93958525743,50,2645,4,0,0
44,Male,Mombasa,54158,45241.41812416632,37,15908,7,3,1
34,Female,Mombasa,43398,31885.154288469494,15,9387,4,3,0
20,Male,Kisumu,42429,30708.766649039222,6,9413,7,1,0
58,Male,Nairobi,13187,8337.432417194299,51,15805,3,3,0
21,Male,Kisumu,47186,29099.812254502052,66,11089,7,0,0
64,Male,Kisumu,34398,17959.631512575706,51,27391,6,3,0
58,Male,Rural,34340,14618.720121958826,27,34236,4,3,1
26,Male,Kisumu,11037,7059.089776532075,7,35764,7,3,1
43,Male,Kisumu,56697,27765.449940882718,19,48471,2,2,1
54,Male,Mombasa,38667,22556.79446259448,23,18846,8,4,0
54,Male,Rural,87635,77600.20761978629,11,32518,4,3,1
28,Male,Kisumu,8750,5220.3451947685335,56,28477,3,3,0
28,Male,Mombasa,42697,29340.419218382336,45,22656,7,4,0
40,Female,Rural,23363,14600.294438864423,65,9160,9,4,0
37,Male,Rural,42851,18032.358963817547,9,3459,0,0,0
59,Female,Rural,40301,24049.032230264427,42,9595,4,2,1
19,Male,Mombasa,7387,4890.210900659262,39,15869,7,3,0
58,Male,Nairobi,22905,13741.098858002446,33,18892,4,2,0
24,Male,Mombasa,36604,28167.517171996733,68,19243,3,0,0
28,Male,Nairobi,21820,10670.302167994518,78,2735,0,0,0
34,Female,Nairobi,60746,26310.292396929563,22,9241,4,0,0
56,Male,Rural,66639,57246.05946204536,45,16432,0,0,0
27,Male,Kisumu,87833,67128.24103413727,45,31347,1,0,0
27,Male,Rural,93496,59700.803616050114,23,19906,9,2,1
64,Female,Kisumu,23033,15861.42992257755,65,43005,2,2,0
28,Female,Rural,99218,40092.143952681035,52,23873,7,4,0
53,Male,Kisumu,31896,23119.510003552983,7,46552,3,1,1
37,Female,Mombasa,14714,7267.962054230964,37,10324,7,1,1
61,Female,Nairobi,40416,17763.492311210688,22,29921,5,0,0
44,Female,Kisumu,30392,16676.11004312415,56,24851,2,2,0
48,Female,Kisumu,5792,4613.952192294196,29,44331,3,2,0
26,Female,Nairobi,78229,38980.19554183141,60,5353,4,0,0
35,Male,Rural,20205,9062.725347510124,43,40095,7,4,1
27,Female,Mombasa,26433,22254.55462047732,33,14093,4,4,0
44,Female,Mombasa,65321,58064.21214099801,78,16907,9,1,1
28,Male,Nairobi,73618,33792.83004133262,69,2459,2,0,0
49,Male,Kisumu,21847,11415.673468013261,21,8384,7,3,0
32,Female,Mombasa,14382,10007.573896854623,75,46875,0,0,0
64,Male,Kisumu,20735,18106.900907283143,7,48699,2,1,0
47,Female,Kisumu,84987,74301.95492117439,30,22382,3,0,0
54,Female,Kisumu,50127,20551.886691004594,72,11970,9,1,0
41,Female,Nairobi,80885,56948.5091574942,38,5515,2,2,1
21,Female,Mombasa,60180,36890.4928396378,23,18939,0,0,0
55,Male,Mombasa,47722,20415.009519424562,40,3701,6,0,0
57,Female,Rural,44237,32806.94540513856,76,17797,1,1,0
26,Female,Kisumu,46123,29747.400407767058,41,2105,4,3,0
55,Female,Kisumu,47112,38106.52498988221,32,46230,7,3,1
26,Female,Kisumu,46920,37741.29775254101,38,2208,4,1,1
53,Male,Kisumu,63520,55761.017991263376,67,4039,9,4,1
43,Male,Kisumu,33436,22043.475952193803,55,12519,8,2,1
44,Female,Rural,77726,38821.82912254796,42,47238,5,1,0
46,Female,Mombasa,28557,14027.396730534847,68,25927,3,2,0
23,Male,Kisumu,70640,51428.431851634916,59,20060,0,0,0
45,Female,Mombasa,50091,34510.47427234788,29,39924,2,2,1
60,Female,Nairobi,63785,45031.59969013775,10,18850,0,0,0
24,Male,Rural,20905,13415.364009269837,30,38840,4,0,0
59,Male,Mombasa,38061,26355.74089316087,63,18151,4,3,0
43,Male,Rural,57627,49573.85119237164,14,27483,0,0,1
39,Male,Nairobi,23877,18057.081787676532,21,41049,2,2,0
57,Female,Kisumu,68561,56126.975107578735,14,21558,3,0,1
60,Female,Kisumu,58586,45336.512730405164,38,7057,7,0,0
59,Female,Kisumu,70180,59608.68350199809,38,44942,3,3,0
36,Female,Kisumu,56072,48265.97782197822,17,15681,9,4,1
50,Male,Mombasa,36245,30975.410663263247,36,32897,2,2,1
21,Female,Mombasa,73742,64839.61449566186,7,12320,9,0,0
45,Female,Mombasa,60610,38262.82088210405,14,47670,2,2,0
26,Male,Rural,29807,19779.248425814974,73,40284,7,1,0
56,Male,Mombasa,6530,2822.214105857143,15,2715,7,0,0
63,Female,Rural,98232,71284.01253574688,77,18585,8,0,0
41,Male,Mombasa,46378,38382.33554990174,29,4929,7,4,0
27,Female,Rural,97968,85618.83101038611,63,33899,9,0,0
19,Female,Mombasa,65850,49315.718333616765,44,26305,7,4,0
55,Female,Rural,81521,54652.41118638977,7,25464,7,0,0
29,Female,Kisumu,15486,8146.960871165535,22,44347,3,2,0
22,Female,Nairobi,90824,77065.23785905307,70,22303,4,0,0
29,Male,Kisumu,83229,34572.52892300699,66,21856,6,3,1
20,Male,Kisumu,55787,26913.061197200146,48,22598,3,3,0
49,Male,Kisumu,36024,22171.632412905077,72,10524,3,2,1
35,Male,Mombasa,95815,63909.05136889418,46,19636,8,3,0
25,Male,Mombasa,12539,10093.927622653218,53,8909,5,1,0
22,Male,Mombasa,78569,50728.69231391536,79,47272,8,0,0
48,Female,Rural,18764,16079.834374093782,73,38111,5,1,0
60,Female,Rural,49560,29210.91067923034,8,37442,8,4,1
53,Male,Rural,7063,5137.592134043453,34,14464,1,0,1
58,Male,Kisumu,74285,63777.34101209434,64,20451,2,2,1
61,Female,Kisumu,92157,45834.45362422431,76,19205,8,3,1
52,Female,Nairobi,50306,31037.66810903612,64,24113,1,1,0
52,Female,Nairobi,98405,81053.73975971031,16,35640,2,1,0
40,Male,Rural,17920,9238.941471205402,61,17389,6,1,1
53,Male,Rural,89604,52370.365808475515,47,6085,5,1,0
40,Female,Rural,68605,50763.75401551199,64,16884,7,2,1
29,Male,Mombasa,43009,31291.56202418144,71,34225,5,0,0
57,Female,Mombasa,47936,33685.76821982215,49,32919,3,3,0
30,Female,Kisumu,43253,28012.84121351835,75,43952,5,4,1
61,Female,Nairobi,16513,9412.486512225121,58,28451,5,3,0
32,Female,Nairobi,93208,41737.394708389686,40,23817,8,2,1
47,Male,Rural,93672,44262.3918125756,56,44298,4,2,0
21,Female,Rural,56036,22991.044798013554,36,20006,7,2,1
32,Male,Mombasa,69591,44347.50963289126,5,27618,4,2,0
47,Male,Kisumu,9176,4609.657224642889,30,33500,5,3,1
60,Female,Kisumu,46184,34171.338419757776,16,18609,4,2,1
61,Female,Nairobi,79539,53258.95133319972,11,6223,0,0,0
52,Female,Nairobi,25746,17982.10534047484,40,13637,4,2,0
58,Male,Kisumu,65108,44396.312562006235,19,28764,4,2,0
50,Male,Kisumu,36943,29252.161067019533,52,24467,8,2,0
35,Female,Rural,71689,60724.07884200276,12,21359,2,2,1
49,Male,Mombasa,38748,30861.171958038027,29,47088,3,2,0
64,Female,Kisumu,65120,57702.248458597714,52,11885,5,2,0
43,Female,Kisumu,77650,68140.37522338294,7,40297,1,0,1
32,Female,Mombasa,34249,17687.974090037107,42,6687,3,3,1
61,Female,Kisumu,92158,63253.12845681054,30,26927,4,3,1
59,Male,Mombasa,8122,4371.627496876293,15,11124,9,1,1
46,Female,Kisumu,55382,35940.05759122229,40,36244,7,4,0
50,Male,Nairobi,12121,5221.173725850372,55,13881,5,0,1
18,Male,Rural,82621,38757.95334382998,62,4978,5,4,1
54,Female,Rural,69752,61481.69961169776,61,20148,2,2,0
62,Male,Kisumu,73494,52080.70324615033,9,32677,6,2,0
59,Female,Mombasa,88658,48894.484965420175,9,27074,2,0,0
54,Female,Mombasa,22048,12723.556186082315,25,39055,8,3,1
46,Female,Mombasa,10166,6140.610676031637,11,14983,3,3,1
63,Male,Nairobi,69441,40835.09701961327,65,47832,4,3,0
42,Male,Kisumu,37815,22884.64396686389,11,18951,2,0,0
45,Female,Rural,32933,28503.64009758729,14,23187,9,2,1
24,Male,Nairobi,49566,32375.55853232289,12,26583,4,4,0
24,Female,Mombasa,99805,42095.63215365299,55,41361,9,1,0
55,Male,Rural,56575,33676.72872054194,74,28326,1,1,0
31,Male,Kisumu,9177,4081.7214506989217,36,37901,2,2,1
31,Female,Kisumu,56084,23861.879446314488,41,13877,5,2,0
45,Male,Mombasa,84098,52808.009157489745,47,13706,4,3,1
19,Female,Mombasa,80145,60984.04358956685,55,18268,5,4,1
52,Female,Mombasa,14827,9114.836560026466,71,9240,7,4,0
63,Male,Kisumu,10427,5871.090886898781,9,11033,0,0,1
57,Female,Kisumu,17776,7817.027847536156,6,7699,8,1,0
58,Female,Rural,12636,5974.974373020762,39,16989,5,3,1
48,Male,Mombasa,84337,48049.381785527105,16,39160,6,2,1
29,Male,Rural,50676,27913.40110535104,6,30179,6,0,0
38,Male,Kisumu,9350,7871.465594936056,41,30700,2,2,1
62,Female,Rural,30177,21471.04995569576,39,42812,9,2,1
60,Female,Kisumu,57940,31700.434322322722,33,25350,3,2,1
36,Female,Rural,98690,80036.91533965191,64,45038,2,2,0
41,Male,Kisumu,17595,8752.157086483738,60,48178,4,0,0
61,Female,Rural,86460,60103.383872850995,66,10408,9,0,0
35,Female,Mombasa,28452,12453.654533543628,27,6648,6,2,0
36,Female,Mombasa,34184,24682.466500211285,79,40365,1,0,0
56,Female,Mombasa,75080,52767.13757991047,29,43053,7,3,1
52,Female,Rural,73052,45392.84304132709,48,3479,6,1,0
50,Female,Nairobi,26836,11264.160013269278,64,30130,4,1,0
57,Female,Nairobi,9715,5708.333213218549,25,45394,9,0,1
59,Female,Mombasa,64874,32660.435964120654,50,20824,0,0,0
21,Male,Nairobi,88295,60844.378756244274,51,17436,6,2,0
58,Male,Rural,14251,6137.7128113859435,64,34270,2,1,0
47,Female,Mombasa,24098,11723.012399702153,49,38810,9,4,0
26,Female,Nairobi,11005,7399.348633798455,74,48976,5,2,1
30,Male,Kisumu,93613,38427.200128194505,44,18862,1,1,0
48,Female,Nairobi,65313,49470.74218755742,37,28065,4,2,0
48,Female,Kisumu,82337,35667.59003077997,25,28544,6,1,0
54,Male,Kisumu,16277,11176.580646450315,11,3196,5,3,0
34,Female,Nairobi,54487,48329.37223350936,39,30517,4,2,1
20,Male,Nairobi,12111,7703.45792255361,59,12760,4,3,1
32,Female,Mombasa,95480,74068.06372888944,35,40119,1,1,0
21,Female,Mombasa,47964,33821.2282134641,27,7484,5,0,0
42,Male,Mombasa,37821,26856.78347441762,15,32229,5,0,1
38,Female,Nairobi,89387,37596.560843124804,20,13227,7,4,0
43,Female,Nairobi,43503,29419.685463877642,78,3292,8,2,0
25,Male,Nairobi,41549,25833.27983493099,71,23539,4,4,0
28,Male,Rural,42997,31281.586284296514,6,34831,3,0,0
28,Female,Rural,63719,35333.91362301015,68,47412,6,3,0
39,Female,Mombasa,67957,29212.10777433321,9,24114,8,1,0
55,Male,Nairobi,65753,51301.04107742654,14,39355,1,1,0
62,Male,Rural,55684,49567.9237175442,11,48550,7,4,1
50,Male,Mombasa,15030,6593.050728326425,79,44623,3,1,0
40,Female,Nairobi,84903,71351.29717361103,72,12097,7,0,0
20,Male,Nairobi,71333,40029.82492641156,20,22404,5,2,0
45,Female,Nairobi,74848,37719.955884743824,12,20440,7,4,0
18,Female,Mombasa,50428,30788.440577213958,30,36215,2,1,0
26,Male,Mombasa,72487,54556.67381352389,10,35096,9,1,0
19,Male,Kisumu,27897,13812.177074964338,7,9714,1,0,0
55,Female,Nairobi,61718,43500.16693635502,18,34193,5,4,0
46,Female,Nairobi,65916,35359.6972733311,38,45706,0,0,0
60,Female,Mombasa,18984,11204.664079663076,35,22490,7,0,0
37,Male,Mombasa,77838,65136.076148206506,43,4302,9,1,1
60,Female,Mombasa,22171,19319.202507681268,20,7092,9,1,1
54,Female,Mombasa,68624,49073.374523444254,11,25809,8,3,0
47,Male,Kisumu,98173,42500.468406981265,45,31898,2,2,0
34,Female,Nairobi,26708,23762.663686884673,42,31378,9,4,1
20,Female,Nairobi,36309,22875.977018670546,8,45934,0,0,0
42,Female,Nairobi,76972,66518.11877744837,79,45464,6,4,1
20,Male,Mombasa,54327,38240.16989042149,69,27765,9,2,0
59,Male,Nairobi,82579,33101.99989821277,42,37501,2,1,0
26,Female,Kisumu,73189,51137.23098521369,55,21733,8,2,1
25,Female,Kisumu,54525,37044.307746575825,33,22229,4,1,0
60,Male,Nairobi,10623,6924.739655892493,76,26100,9,4,1
55,Male,Mombasa,5382,2475.7792388760804,30,36985,5,2,1
20,Female,Kisumu,52883,24482.128963435014,15,42937,3,2,1
63,Female,Mombasa,79268,68541.07868754715,50,20913,2,0,1
28,Female,Kisumu,87570,52541.76342130395,62,22498,1,1,0
25,Female,Nairobi,67518,55844.781446594505,74,15460,4,1,0
18,Male,Kisumu,11864,6111.7778223060795,54,46657,1,1,1
18,Male,Mombasa,59281,40453.822186133024,41,31764,8,4,1
30,Male,Mombasa,81844,34332.335897179844,31,10896,0,0,0
37,Male,Nairobi,90127,44582.98542907286,18,28173,3,2,0
56,Female,Kisumu,19282,17011.677868093215,71,9448,6,0,1
25,Male,Kisumu,11374,4991.849952281179,63,19936,3,3,1
54,Female,Kisumu,64015,53107.24885144619,10,20760,9,1,1
40,Male,Mombasa,8140,5015.464133835679,70,16057,5,2,0
45,Male,Mombasa,61215,48743.58314829415,35,11802,1,1,0
57,Male,Kisumu,9675,7767.563375681659,20,8219,5,2,1
60,Female,Mombasa,33695,22789.540616431026,35,32350,9,2,1
55,Male,Mombasa,73857,36535.74500598047,9,41855,2,1,0
32,Female,Nairobi,92030,59308.41796887511,34,35797,8,3,0
39,Female,Mombasa,39073,19533.51597712511,77,48014,3,3,0
22,Male,Rural,43380,33928.44184919189,55,23259,8,4,0
31,Female,Kisumu,41018,21768.978133633984,59,23471,7,3,1
61,Male,Nairobi,82969,47654.17227880545,35,42610,9,3,0
59,Female,Nairobi,99447,84590.43686067141,20,39929,4,4,0
61,Female,Kisumu,53474,24248.749529685705,47,36079,6,0,0
48,Male,Nairobi,36739,15228.952236019664,70,41177,6,0,0
56,Male,Rural,58420,28918.17150202088,33,45622,0,0,0
39,Female,Rural,43916,27079.01479123512,36,19303,0,0,0
49,Male,Kisumu,16858,13779.957609113986,65,27151,7,3,1
44,Female,Mombasa,92081,55893.19844035418,6,3360,0,0,0
62,Female,Mombasa,48935,26925.27970556538,68,34973,9,1,0
31,Male,Rural,46582,39232.86624744403,73,48607,4,4,1
33,Female,Nairobi,29654,19036.49380594759,25,8934,5,4,0
30,Male,Mombasa,79842,44579.98790384574,53,18544,3,1,0
23,Male,Kisumu,50375,27286.63105762252,62,20906,9,3,0
30,Female,Rural,18531,15098.641458674872,14,28226,5,4,1
61,Male,Nairobi,91641,56368.38353279694,47,42707,9,0,0
51,Female,Nairobi,81968,69247.43672758692,22,28511,6,3,0
43,Female,Nairobi,60233,33587.464060604725,9,22764,3,2,0
52,Female,Rural,85085,73983.87574085388,12,16201,3,3,1
22,Female,Rural,45602,36295.81432267973,65,14629,1,1,0
21,Female,Mombasa,6662,5322.709129588458,31,6655,5,3,1
28,Male,Mombasa,52634,27151.905675332597,46,45611,4,0,0
20,Female,Nairobi,98977,68835.97761446252,66,4268,6,3,1
40,Male,Kisumu,89905,67219.88749057392,60,16722,5,2,1
55,Female,Rural,30940,23118.294723905357,72,45441,0,0,1
26,Male,Nairobi,19472,16840.227301190975,14,9763,0,0,0
30,Male,Nairobi,7074,3201.084265127328,13,6674,6,1,1
32,Male,Kisumu,70658,55799.70394308431,21,7556,5,0,0
59,Female,Nairobi,34097,24947.51088809561,42,38348,2,0,0
57,Male,Rural,89744,62263.544529034974,76,32766,9,2,0
41,Female,Kisumu,50542,30861.82670050993,30,21022,2,2,0
42,Male,Nairobi,86504,67404.3575563513,79,18642,8,2,0
34,Female,Kisumu,6712,4577.663851328924,59,41022,9,0,0
53,Female,Mombasa,90031,71433.758602503,44,3821,8,3,1
58,Male,Mombasa,88889,67784.05817867052,5,18811,3,0,0
24,Female,Rural,22757,12306.06499362913,42,39930,6,0,0
53,Female,Nairobi,35368,21257.808180584067,66,14133,7,3,0
18,Male,Nairobi,63333,31124.187378027735,25,35313,5,1,0
58,Female,Kisumu,10901,4907.068618240461,39,17763,8,0,1
62,Female,Rural,14504,6016.144499742877,8,23167,9,4,1
39,Female,Nairobi,53390,46465.47344402076,78,26014,5,1,0
57,Male,Nairobi,56576,28580.319770358732,57,3745,4,0,0
53,Male,Nairobi,46929,38552.510329259625,27,24012,9,4,1
38,Male,Rural,65447,42707.846310874,19,3345,9,2,1
32,Female,Mombasa,56826,51014.0355426663,54,32286,0,0,1
43,Male,Nairobi,70045,37060.91314798797,62,14246,4,1,0
49,Male,Nairobi,57088,25010.79423368365,53,13976,2,0,0
56,Female,Kisumu,79877,59608.910543321625,71,18296,6,1,0
28,Female,Kisumu,99873,46223.27065343336,17,10867,9,3,1
29,Female,Nairobi,98205,54290.87012447114,60,24695,0,0,0
20,Male,Mombasa,15721,12210.030805187838,36,49443,7,2,1
47,Male,Rural,17888,15666.384498656975,33,5553,8,0,0
41,Male,Mombasa,96045,45486.92295682108,66,26547,2,2,0
40,Male,Kisumu,79285,59871.154043849274,32,30695,6,3,0
56,Male,Nairobi,72918,42120.8149744726,6,39126,8,4,0
26,Female,Mombasa,37907,28942.9906874833,37,39069,1,1,0
22,Male,Rural,15446,11316.895209971524,18,38003,2,1,0
41,Female,Kisumu,52114,32211.141463125463,48,21378,0,0,0
23,Male,Nairobi,71311,58262.67068258507,78,23531,1,1,0
54,Female,Rural,62707,31435.511371777575,67,25652,5,4,0
27,Female,Rural,36823,15952.567562771623,23,18757,1,1,0
49,Male,Kisumu,62483,51547.99186579852,25,17508,1,0,0
46,Male,Nairobi,18870,11178.87081313954,45,12379,6,4,1
43,Female,Rural,40902,27745.679080422236,43,5678,7,4,0
56,Male,Nairobi,73879,58276.32441399975,52,40626,4,0,0
